Zip Code,Name,State,Latitude,Longitute,Locality
23084,Kents Store,VA,37.89425,-78.120776,Fluvanna
23085,King And Queen Court House,VA,37.717644,-76.863059,King And Queen
23086,King William,VA,37.720194,-77.099837,King William
23089,Lanexa,VA,37.419391,-76.902684,New Kent
23090,Lightfoot,VA,37.340556,-76.754722,York
23091,Little Plymouth,VA,37.664218,-76.825456,King And Queen
23092,Locust Hill,VA,37.598328,-76.501857,Middlesex
23093,Louisa,VA,38.01317,-78.034666,Louisa
23101,Macon,VA,37.521667,-77.962222,Powhatan
23102,Maidens,VA,37.703193,-77.871032,Goochland
23103,Manakin Sabot,VA,37.638036,-77.707699,Goochland
23105,Mannboro,VA,37.251389,-77.823611,Amelia
23106,Manquin,VA,37.718441,-77.186016,King William
23107,Maryus,VA,37.279444,-76.403056,Gloucester
23108,Mascot,VA,37.60683,-76.738324,King And Queen
23109,Mathews,VA,37.438349,-76.354416,Mathews
23110,Mattaponi,VA,37.641698,-76.78398,King And Queen
23111,Mechanicsville,VA,37.628146,-77.339464,Hanover
23112,Midlothian,VA,37.431027,-77.654458,Chesterfield
23113,Midlothian,VA,37.510893,-77.642864,Chesterfield
23114,Midlothian,VA,37.411851,-76.367526,Chesterfield
23115,Millers Tavern,VA,37.828056,-76.945278,Essex
23116,Mechanicsville,VA,37.608611,-77.373611,Hanover
23117,Mineral,VA,37.998609,-77.878069,Louisa
23119,Moon,VA,37.449276,-76.306472,Mathews
23120,Moseley,VA,37.426026,-77.758458,Chesterfield
23123,New Canton,VA,37.664499,-78.311231,Buckingham
23124,New Kent,VA,37.553013,-77.074242,New Kent
23125,New Point,VA,37.349291,-76.283465,Mathews
23126,Newtown,VA,37.878236,-77.113825,King And Queen
23127,Norge,VA,37.368611,-76.770833,James City
23128,North,VA,37.477066,-76.370661,Mathews
23129,Oilville,VA,37.708879,-77.769955,Goochland
23130,Onemo,VA,37.398517,-76.294056,Mathews
23131,Ordinary,VA,37.315278,-76.513611,Gloucester
23138,Port Haywood,VA,37.374252,-76.304463,Mathews
23139,Powhatan,VA,37.556442,-77.879761,Powhatan
23140,Providence Forge,VA,37.425907,-77.071117,New Kent
23141,Quinton,VA,37.518466,-77.148607,New Kent
23146,Rockville,VA,37.733729,-77.699994,Hanover
23147,Ruthville,VA,37.367222,-77.041389,Charles City
23148,Saint Stephens Church,VA,37.905052,-77.084206,King And Queen
23149,Saluda,VA,37.594944,-76.592082,Middlesex
23150,Sandston,VA,37.515658,-77.27578,Henrico
23153,Sandy Hook,VA,37.751892,-77.904553,Goochland
23154,Schley,VA,37.389444,-76.455278,Gloucester
23155,Severn,VA,37.294167,-76.415833,Gloucester
23156,Shacklefords,VA,37.569811,-76.726901,King And Queen
23160,State Farm,VA,37.645278,-77.828333,Goochland
23161,Stevensville,VA,37.714577,-76.935228,King And Queen
23162,Studley,VA,37.675556,-77.291111,Hanover
23163,Susan,VA,37.361945,-76.318617,Mathews
23168,Toano,VA,37.39013,-76.825263,James City
23169,Topping,VA,37.597824,-76.454876,Middlesex
23170,Trevilians,VA,38.051389,-78.073056,Louisa
23173,University Of Richmond,VA,37.5737,-77.5407,Richmond City
23175,Urbanna,VA,37.655003,-76.612611,Middlesex
23176,Wake,VA,37.568077,-76.432327,Middlesex
23177,Walkerton,VA,37.755437,-77.018475,King And Queen
23178,Ware Neck,VA,37.4025,-76.458889,Gloucester
23180,Water View,VA,37.710486,-76.62268,Middlesex
23181,West Point,VA,37.555604,-76.82373,King William
23183,White Marsh,VA,37.342222,-76.521667,Gloucester
23184,Wicomico,VA,37.290833,-76.509722,Gloucester
23185,Williamsburg,VA,37.262698,-76.701686,James City
23186,Williamsburg,VA,37.2732,-76.7194,Williamsburg City
23187,Williamsburg,VA,37.2705,-76.7077,Williamsburg City
23188,Williamsburg,VA,37.317768,-76.763424,James City
23190,Woods Cross Roads,VA,37.436389,-76.545833,Gloucester
23192,Montpelier,VA,37.817729,-77.692441,Hanover
23218,Richmond,VA,37.5594,-77.4472,Richmond City
23219,Richmond,VA,37.546265,-77.437798,Richmond City
23220,Richmond,VA,37.549808,-77.458798,Richmond City
23221,Richmond,VA,37.558301,-77.4845,Richmond City
23222,Richmond,VA,37.574802,-77.426725,Richmond City
23223,Richmond,VA,37.547721,-77.394772,Richmond City
23224,Richmond,VA,37.495512,-77.471014,Richmond City
23225,Richmond,VA,37.515842,-77.504709,Richmond City
23226,Richmond,VA,37.582473,-77.519657,Henrico
23227,Richmond,VA,37.604181,-77.446309,Henrico
23228,Richmond,VA,37.623503,-77.493308,Henrico
23229,Richmond,VA,37.596351,-77.566202,Henrico
23230,Richmond,VA,37.588376,-77.496828,Henrico
23231,Richmond,VA,37.491529,-77.368002,Henrico
23232,Richmond,VA,37.5594,-77.4472,Richmond City
23233,Richmond,VA,37.619354,-77.614933,Henrico
23234,Richmond,VA,37.453158,-77.469798,Chesterfield
23235,Richmond,VA,37.512034,-77.565103,Chesterfield
23236,Richmond,VA,37.478165,-77.585413,Chesterfield
23237,Richmond,VA,37.401145,-77.461471,Chesterfield
23238,Richmond,VA,37.605,-77.6209,Henrico
23240,Richmond,VA,37.5536,-77.4605,Richmond City
23241,Richmond,VA,37.5441,-77.4406,Richmond City
23242,Richmond,VA,37.6171,-77.6149,Henrico
23249,Richmond,VA,37.4967,-77.4672,Richmond City
23250,Richmond,VA,37.502778,-77.337222,Henrico
23255,Richmond,VA,37.6074,-77.5672,Henrico
23260,Richmond,VA,37.5594,-77.4472,Richmond City
23261,Richmond,VA,37.5594,-77.4472,Richmond City
23269,Richmond,VA,37.5594,-77.4472,Richmond City
23273,Richmond,VA,37.5536,-77.4605,Richmond City
23274,Richmond,VA,37.5536,-77.4605,Richmond City
23276,Richmond,VA,37.5536,-77.4605,Richmond City
23278,Richmond,VA,37.5536,-77.4605,Richmond City
23279,Richmond,VA,37.5536,-77.4605,Richmond City
23282,Richmond,VA,37.5536,-77.4605,Richmond City
23284,Richmond,VA,37.5484,-77.454,Richmond City
23285,Richmond,VA,37.5594,-77.4472,Richmond City
23286,Richmond,VA,37.5594,-77.4472,Richmond City
23288,Richmond,VA,37.5992,-77.5456,Henrico
23289,Richmond,VA,37.5439,-77.4489,Richmond City
23290,Richmond,VA,37.5536,-77.4605,Richmond City
23291,Richmond,VA,37.5536,-77.4605,Richmond City
23292,Richmond,VA,37.5536,-77.4605,Richmond City
23293,Richmond,VA,37.5428,-77.4396,Richmond City
23294,Richmond,VA,37.632923,-77.545125,Henrico
23295,Richmond,VA,37.5537,-77.4609,Richmond City
23297,Richmond,VA,37.4019,-77.4597,Chesterfield
23298,Richmond,VA,37.5419,-77.4288,Richmond City
23301,Accomac,VA,37.71588,-75.680272,Accomack
23302,Assawoman,VA,37.86629,-75.52966,Accomack
23303,Atlantic,VA,37.900556,-75.508056,Accomack
23304,Battery Park,VA,36.996389,-76.574444,Isle Of Wight
23306,Belle Haven,VA,37.56448,-75.869443,Accomack
23307,Birdsnest,VA,37.432077,-75.904347,Northampton
23308,Bloxom,VA,37.827264,-75.615568,Accomack
23310,Cape Charles,VA,37.279874,-75.972129,Northampton
23313,Capeville,VA,37.202778,-75.9575,Northampton
23314,Carrollton,VA,36.954994,-76.542963,Isle Of Wight
23315,Carrsville,VA,36.74544,-76.83648,Isle Of Wight
23316,Cheriton,VA,37.289444,-75.971667,Northampton
23320,Chesapeake,VA,36.735246,-76.23843,Chesapeake City
23321,Chesapeake,VA,36.827964,-76.411012,Chesapeake City
23322,Chesapeake,VA,36.634008,-76.213064,Chesapeake City
23323,Chesapeake,VA,36.763424,-76.339743,Chesapeake City
23324,Chesapeake,VA,36.805568,-76.266557,Chesapeake City
23325,Chesapeake,VA,36.813963,-76.240555,Chesapeake City
23326,Chesapeake,VA,36.7662,-76.252,Chesapeake City
23327,Chesapeake,VA,36.7662,-76.252,Chesapeake City
23328,Chesapeake,VA,36.7296,-76.2268,Chesapeake City
23336,Chincoteague Island,VA,37.927682,-75.371369,Accomack
23337,Wallops Island,VA,37.827338,-75.506503,Accomack
23341,Craddockville,VA,37.581667,-75.869167,Accomack
23345,Davis Wharf,VA,37.552778,-75.878333,Accomack
23347,Eastville,VA,37.3525,-75.946111,Northampton
23350,Exmore,VA,37.511689,-75.852624,Northampton
23354,Franktown,VA,37.462009,-75.888971,Northampton
23356,Greenbackville,VA,38.006404,-75.402899,Accomack
23357,Greenbush,VA,37.768121,-75.6664,Accomack
23358,Hacksneck,VA,37.643056,-75.870833,Accomack
23359,Hallwood,VA,37.853644,-75.561334,Accomack
23389,Harborton,VA,37.661667,-75.830833,Accomack
23395,Horntown,VA,37.969916,-75.471608,Accomack
23396,Oak Hall,VA,37.933232,-75.56236,Accomack
23397,Isle Of Wight,VA,36.9075,-76.708056,Isle Of Wight
23398,Jamesville,VA,37.515,-75.930833,Northampton
23399,Jenkins Bridge,VA,37.919219,-75.631943,Accomack
23401,Keller,VA,37.619167,-75.764167,Accomack
23404,Locustville,VA,37.6534,-75.673508,Accomack
23405,Machipongo,VA,37.401429,-75.908241,Northampton
23407,Mappsville,VA,37.835419,-75.569886,Accomack
23408,Marionville,VA,37.4525,-75.855,Northampton
23409,Mears,VA,37.869189,-75.635443,Accomack
23410,Melfa,VA,37.6407,-75.745355,Accomack
23412,Modest Town,VA,37.812778,-75.565278,Accomack
23413,Nassawadox,VA,37.474722,-75.858611,Northampton
23414,Nelsonia,VA,37.819722,-75.5875,Accomack
23415,New Church,VA,37.952527,-75.511188,Accomack
23416,Oak Hall,VA,37.953686,-75.606483,Accomack
23417,Onancock,VA,37.710237,-75.752798,Accomack
23418,Onley,VA,37.670422,-75.6992,Accomack
23419,Oyster,VA,37.286389,-75.922778,Northampton
23420,Painter,VA,37.582821,-75.806612,Accomack
23421,Parksley,VA,37.774404,-75.638634,Accomack
23422,Pungoteague,VA,37.630278,-75.813889,Accomack
23423,Quinby,VA,37.553611,-75.734167,Accomack
23424,Rescue,VA,36.995833,-76.560833,Isle Of Wight
23426,Sanford,VA,37.92433,-75.695704,Accomack
23427,Saxis,VA,37.923889,-75.722222,Accomack
23429,Seaview,VA,37.261667,-75.946111,Northampton
23430,Smithfield,VA,36.981057,-76.63682,Isle Of Wight
23431,Smithfield,VA,36.982222,-76.631389,Isle Of Wight
23432,Suffolk,VA,36.866823,-76.559811,Suffolk City
23433,Suffolk,VA,36.909027,-76.49286,Suffolk City
23434,Suffolk,VA,36.730433,-76.593147,Suffolk City
23435,Suffolk,VA,36.854427,-76.466397,Suffolk City
23436,Suffolk,VA,36.892625,-76.514157,Suffolk City
23437,Suffolk,VA,36.652611,-76.792043,Suffolk City
23438,Suffolk,VA,36.591311,-76.687097,Suffolk City
23439,Suffolk,VA,36.728056,-76.583889,Suffolk City
23440,Tangier,VA,37.824485,-75.993003,Accomack
23441,Tasley,VA,37.710278,-75.700833,Accomack
23442,Temperanceville,VA,37.895421,-75.55283,Accomack
23443,Townsend,VA,37.184444,-75.958611,Northampton
23450,Virginia Beach,VA,36.8527,-75.9783,Virginia Beach City
23451,Virginia Beach,VA,36.858451,-76.001928,Virginia Beach City
23452,Virginia Beach,VA,36.83481,-76.096142,Virginia Beach City
23453,Virginia Beach,VA,36.7891,-76.0852,Virginia Beach City
23454,Virginia Beach,VA,36.828187,-76.023723,Virginia Beach City
23455,Virginia Beach,VA,36.888121,-76.144552,Virginia Beach City
23456,Virginia Beach,VA,36.779851,-76.089162,Virginia Beach City
23457,Virginia Beach,VA,36.624793,-76.037816,Virginia Beach City
23458,Virginia Beach,VA,36.8525,-75.9767,Virginia Beach City
23459,Virginia Beach,VA,36.9216,-76.017122,Virginia Beach City
23460,Virginia Beach,VA,36.8133,-76.0288,Virginia Beach City
23461,Virginia Beach,VA,36.7779,-75.9608,Virginia Beach City
23462,Virginia Beach,VA,36.839193,-76.152184,Virginia Beach City
23463,Virginia Beach,VA,36.7996,-76.1902,Virginia Beach City
23464,Virginia Beach,VA,36.797772,-76.175909,Virginia Beach City
23465,Virginia Beach,VA,36.8018,-76.1735,Virginia Beach City
23466,Virginia Beach,VA,36.8527,-75.9783,Virginia Beach City
23467,Virginia Beach,VA,36.8018,-76.1735,Virginia Beach City
23471,Virginia Beach,VA,36.8952,-76.1416,Virginia Beach City
23479,Virginia Beach,VA,36.8527,-75.9783,Virginia Beach City
23480,Wachapreague,VA,37.604167,-75.69,Accomack
23482,Wardtown,VA,37.534722,-75.877222,Northampton
23483,Wattsville,VA,37.933889,-75.5,Accomack
23486,Willis Wharf,VA,37.515556,-75.806944,Northampton
23487,Windsor,VA,36.836881,-76.732372,Isle Of Wight
23488,Withams,VA,37.945556,-75.5775,Accomack
23501,Norfolk,VA,36.8466,-76.2855,Norfolk City
23502,Norfolk,VA,36.854648,-76.214253,Norfolk City
23503,Norfolk,VA,36.944196,-76.252008,Norfolk City
23504,Norfolk,VA,36.858554,-76.268628,Norfolk City
23505,Norfolk,VA,36.91675,-76.28748,Norfolk City
23506,Norfolk,VA,36.8466,-76.2855,Norfolk City
23507,Norfolk,VA,36.864506,-76.300385,Norfolk City
23508,Norfolk,VA,36.885922,-76.300356,Norfolk City
23509,Norfolk,VA,36.878743,-76.260361,Norfolk City
23510,Norfolk,VA,36.852929,-76.287784,Norfolk City
23511,Norfolk,VA,36.951164,-76.309206,Norfolk City
23512,Norfolk,VA,36.9214,-76.3161,Norfolk City
23513,Norfolk,VA,36.891395,-76.239578,Norfolk City
23514,Norfolk,VA,36.8469,-76.2904,Norfolk City
23515,Norfolk,VA,36.9471,-76.3005,Norfolk City
23517,Norfolk,VA,36.869547,-76.294519,Norfolk City
23518,Norfolk,VA,36.920246,-76.216027,Norfolk City
23519,Norfolk,VA,36.9222,-76.1884,Norfolk City
23520,Norfolk,VA,36.8466,-76.2855,Norfolk City
23521,Norfolk,VA,36.916923,-76.163715,Norfolk City
23523,Norfolk,VA,36.82942,-76.270125,Norfolk City
23529,Norfolk,VA,36.8871,-76.3053,Norfolk City
23541,Norfolk,VA,36.8466,-76.2855,Norfolk City
23551,Norfolk,VA,36.9246,-76.3027,Norfolk City
23601,Newport News,VA,37.057951,-76.460722,Newport News City
23602,Newport News,VA,37.131684,-76.532125,Newport News City
23603,Newport News,VA,37.198887,-76.582059,Newport News City
23604,Fort Eustis,VA,37.122112,-76.589727,Newport News City
23605,Newport News,VA,37.015583,-76.433158,Newport News City
23606,Newport News,VA,37.076777,-76.496724,Newport News City
23607,Newport News,VA,36.986352,-76.416469,Newport News City
23608,Newport News,VA,37.1523,-76.5424,Newport News City
23609,Newport News,VA,36.9786,-76.4283,Newport News City
23612,Newport News,VA,37.0679,-76.4959,Newport News City
23628,Newport News,VA,36.9786,-76.4283,Newport News City
23630,Hampton,VA,37.0065,-76.413,Hampton City
23651,Fort Monroe,VA,37.029671,-76.296896,Hampton City
23661,Hampton,VA,37.007432,-76.380085,Hampton City
23662,Poquoson,VA,37.131252,-76.380702,Poquoson City
23663,Hampton,VA,37.03181,-76.319875,Hampton City
23664,Hampton,VA,37.056611,-76.296639,Hampton City
23665,Hampton,VA,37.100565,-76.409939,York
23666,Hampton,VA,37.046241,-76.409617,Hampton City
23667,Hampton,VA,37.0297,-76.3455,Hampton City
23668,Hampton,VA,37.0207,-76.3323,Hampton City
23669,Hampton,VA,37.043559,-76.342573,Hampton City
23670,Hampton,VA,37.0059,-76.4122,Hampton City
23681,Hampton,VA,37.1009,-76.3932,Hampton City
23690,Yorktown,VA,37.228657,-76.542346,York
23691,Yorktown,VA,37.238611,-76.51,York
23692,Yorktown,VA,37.170859,-76.459648,York
23693,Yorktown,VA,37.122586,-76.450743,York
23694,Lackey,VA,37.230833,-76.553056,York
23696,Seaford,VA,37.188468,-76.428992,York
23701,Portsmouth,VA,36.808902,-76.36714,Portsmouth City
23702,Portsmouth,VA,36.803534,-76.326979,Portsmouth City
23703,Portsmouth,VA,36.869501,-76.386872,Portsmouth City
23704,Portsmouth,VA,36.829821,-76.314604,Portsmouth City
23705,Portsmouth,VA,36.8352,-76.2986,Portsmouth City
23707,Portsmouth,VA,36.836234,-76.344011,Portsmouth City
23708,Portsmouth,VA,36.8458,-76.3085,Portsmouth City
23709,Portsmouth,VA,36.813883,-76.305188,Portsmouth City
23801,Fort Lee,VA,37.244738,-77.33405,Prince George
23803,Petersburg,VA,37.220001,-77.432594,Petersburg City
23804,Petersburg,VA,37.2284,-77.4027,Petersburg City
23805,Petersburg,VA,37.181937,-77.385385,Petersburg City
23806,Petersburg,VA,37.2345,-77.4198,Petersburg City
23821,Alberta,VA,36.880609,-77.905518,Brunswick
23822,Ammon,VA,37.150833,-77.744444,Dinwiddie
23824,Blackstone,VA,37.091578,-77.985063,Nottoway
23825,Blackstone,VA,37.0795,-77.9981,Nottoway
23827,Boykins,VA,36.595061,-77.197519,Southampton
23828,Branchville,VA,36.578701,-77.270441,Southampton
23829,Capron,VA,36.724332,-77.239363,Southampton
23830,Carson,VA,37.039311,-77.435093,Dinwiddie
23831,Chester,VA,37.342934,-77.41557,Chesterfield
23832,Chesterfield,VA,37.392327,-77.566799,Chesterfield
23833,Church Road,VA,37.194964,-77.664588,Dinwiddie
23834,Colonial Heights,VA,37.269968,-77.403829,Colonial Heights City
23836,Chester,VA,37.356667,-77.441944,Chesterfield
23837,Courtland,VA,36.722516,-77.078272,Southampton
23838,Chesterfield,VA,37.376944,-77.506111,Chesterfield
23839,Dendron,VA,37.098076,-76.896642,Surry
23840,Dewitt,VA,37.053522,-77.642558,Dinwiddie
23841,Dinwiddie,VA,37.083283,-77.558539,Dinwiddie
23842,Disputanta,VA,37.148268,-77.273172,Prince George
23843,Dolphin,VA,36.831774,-77.788719,Brunswick
23844,Drewryville,VA,36.685433,-77.359098,Southampton
23845,Ebony,VA,36.584993,-77.999431,Brunswick
23846,Elberon,VA,37.070133,-76.833723,Surry
23847,Emporia,VA,36.685689,-77.562953,Greensville
23850,Ford,VA,37.139672,-77.737189,Dinwiddie
23851,Franklin,VA,36.678625,-76.939108,Franklin City
23856,Freeman,VA,36.789342,-77.720772,Brunswick
23857,Gasburg,VA,36.576552,-77.902927,Brunswick
23860,Hopewell,VA,37.287576,-77.295013,Hopewell City
23866,Ivor,VA,36.907099,-76.886146,Southampton
23867,Jarratt,VA,36.819129,-77.483162,Greensville
23868,Lawrenceville,VA,36.744874,-77.838437,Brunswick
23870,Jarratt,VA,36.814167,-77.468611,Greensville
23872,Mc Kenney,VA,36.998609,-77.739556,Dinwiddie
23873,Meredithville,VA,36.806667,-77.956944,Brunswick
23874,Newsoms,VA,36.614814,-77.106949,Southampton
23875,Prince George,VA,37.233339,-77.274706,Prince George
23876,Rawlings,VA,36.953043,-77.82372,Brunswick
23878,Sedley,VA,36.790752,-77.012531,Southampton
23879,Skippers,VA,36.579685,-77.543663,Greensville
23881,Spring Grove,VA,37.190098,-76.992337,Surry
23882,Stony Creek,VA,36.936132,-77.444276,Sussex
23883,Surry,VA,37.126024,-76.76514,Surry
23884,Sussex,VA,36.915,-77.279444,Sussex
23885,Sutherland,VA,37.190149,-77.565463,Dinwiddie
23887,Valentines,VA,36.565024,-77.838405,Brunswick
23888,Wakefield,VA,36.975734,-76.97898,Sussex
23889,Warfield,VA,36.901122,-77.767317,Brunswick
23890,Waverly,VA,37.025032,-77.105453,Sussex
23891,Waverly,VA,37.035833,-77.095556,Sussex
23893,White Plains,VA,36.633549,-77.959245,Brunswick
23894,Wilsons,VA,37.115678,-77.835193,Dinwiddie
23897,Yale,VA,36.837279,-77.286986,Sussex
23898,Zuni,VA,36.843666,-76.810967,Isle Of Wight
23899,Claremont,VA,37.227778,-76.964444,Surry
23901,Farmville,VA,37.302692,-78.407592,Prince Edward
23909,Farmville,VA,37.3,-78.3962,Prince Edward
23915,Baskerville,VA,36.723595,-78.279047,Mecklenburg
23917,Boydton,VA,36.654422,-78.375174,Mecklenburg
23919,Bracey,VA,36.576295,-78.105862,Mecklenburg
23920,Brodnax,VA,36.731879,-77.989843,Brunswick
23921,Buckingham,VA,37.583335,-78.598537,Buckingham
23922,Burkeville,VA,37.195203,-78.196084,Nottoway
23923,Charlotte Court House,VA,37.086379,-78.660622,Charlotte
23924,Chase City,VA,36.805305,-78.455268,Mecklenburg
23927,Clarksville,VA,36.631437,-78.535294,Mecklenburg
23930,Crewe,VA,37.165676,-78.105866,Nottoway
23934,Cullen,VA,37.155211,-78.645912,Charlotte
23936,Dillwyn,VA,37.545804,-78.460929,Buckingham
23937,Drakes Branch,VA,36.968767,-78.561542,Charlotte
23938,Dundas,VA,36.90532,-78.010016,Lunenburg
23939,Evergreen,VA,37.318333,-78.766111,Appomattox
23941,Fort Mitchell,VA,36.918056,-78.486389,Lunenburg
23942,Green Bay,VA,37.123417,-78.307195,Prince Edward
23943,Hampden Sydney,VA,37.1708,-78.4684,Prince Edward
23944,Kenbridge,VA,36.932965,-78.124238,Lunenburg
23947,Keysville,VA,37.041086,-78.469912,Charlotte
23950,La Crosse,VA,36.68609,-78.095251,Mecklenburg
23952,Lunenburg,VA,36.922624,-78.290644,Lunenburg
23954,Meherrin,VA,37.101283,-78.387357,Prince Edward
23955,Nottoway,VA,37.128333,-78.078333,Nottoway
23958,Pamplin,VA,37.265333,-78.65166,Appomattox
23959,Phenix,VA,37.092506,-78.791195,Charlotte
23960,Prospect,VA,37.305838,-78.546162,Prince Edward
23962,Randolph,VA,36.963079,-78.699249,Charlotte
23963,Red House,VA,37.191431,-78.814467,Charlotte
23964,Red Oak,VA,36.772403,-78.632057,Charlotte
23966,Rice,VA,37.272132,-78.279262,Prince Edward
23967,Saxe,VA,36.90569,-78.605699,Charlotte
23968,Skipwith,VA,36.731704,-78.530552,Mecklenburg
23970,South Hill,VA,36.712388,-78.153388,Mecklenburg
23974,Victoria,VA,36.983543,-78.237243,Lunenburg
23976,Wylliesburg,VA,36.838968,-78.612655,Charlotte
24001,Roanoke,VA,37.2708,-79.9416,Roanoke City
24002,Roanoke,VA,37.2708,-79.9416,Roanoke City
24003,Roanoke,VA,37.2708,-79.9416,Roanoke City
24004,Roanoke,VA,37.2708,-79.9416,Roanoke City
24005,Roanoke,VA,37.2708,-79.9416,Roanoke City
24006,Roanoke,VA,37.2708,-79.9416,Roanoke City
24007,Roanoke,VA,37.2708,-79.9416,Roanoke City
24008,Roanoke,VA,37.2708,-79.9416,Roanoke City
24009,Roanoke,VA,37.2708,-79.9416,Roanoke City
24010,Roanoke,VA,37.2708,-79.9416,Roanoke City
24011,Roanoke,VA,37.268997,-79.942019,Roanoke City
24012,Roanoke,VA,37.302912,-79.932179,Roanoke City
24013,Roanoke,VA,37.267685,-79.924747,Roanoke City
24014,Roanoke,VA,37.23268,-79.946332,Roanoke City
24015,Roanoke,VA,37.258363,-79.980694,Roanoke City
24016,Roanoke,VA,37.270407,-79.953495,Roanoke City
24017,Roanoke,VA,37.293655,-79.990248,Roanoke City
24018,Roanoke,VA,37.231554,-80.021749,Roanoke
24019,Roanoke,VA,37.33585,-79.956328,Roanoke
24020,Roanoke,VA,37.355278,-79.942222,Roanoke
24022,Roanoke,VA,37.2708,-79.9416,Roanoke City
24023,Roanoke,VA,37.2698,-79.9537,Roanoke City
24024,Roanoke,VA,37.2708,-79.9416,Roanoke City
24025,Roanoke,VA,37.2708,-79.9416,Roanoke City
24026,Roanoke,VA,37.2708,-79.9416,Roanoke City
24027,Roanoke,VA,37.2708,-79.9416,Roanoke City
24028,Roanoke,VA,37.2708,-79.9416,Roanoke City
24029,Roanoke,VA,37.2708,-79.9416,Roanoke City
24030,Roanoke,VA,37.2708,-79.9416,Roanoke City
24031,Roanoke,VA,37.2708,-79.9416,Roanoke City
24032,Roanoke,VA,37.2708,-79.9416,Roanoke City
24033,Roanoke,VA,37.2708,-79.9416,Roanoke City
24034,Roanoke,VA,37.2708,-79.9416,Roanoke City
24035,Roanoke,VA,37.2708,-79.9416,Roanoke City
24036,Roanoke,VA,37.2708,-79.9416,Roanoke City
24037,Roanoke,VA,37.2708,-79.9416,Roanoke City
24038,Roanoke,VA,37.2708,-79.9416,Roanoke City
24040,Roanoke,VA,37.2708,-79.9416,Roanoke City
24042,Roanoke,VA,37.2695,-79.9386,Roanoke City
24043,Roanoke,VA,37.2708,-79.9416,Roanoke City
24044,Roanoke,VA,37.2708,-79.9416,Roanoke City
24045,Roanoke,VA,37.2708,-79.9416,Roanoke City
24048,Roanoke,VA,37.2708,-79.9416,Roanoke City
24050,Roanoke,VA,37.2725,-79.953,Botetourt
24053,Ararat,VA,36.613946,-80.50934,Patrick
24054,Axton,VA,36.654839,-79.73964,Henry
24055,Bassett,VA,36.753425,-80.005506,Henry
24058,Belspring,VA,37.190833,-80.608333,Pulaski
24059,Bent Mountain,VA,37.206793,-80.145501,Roanoke
24060,Blacksburg,VA,37.228804,-80.427313,Montgomery
24061,Blacksburg,VA,37.2285,-80.4232,Montgomery
24062,Blacksburg,VA,37.2294,-80.4141,Montgomery
24063,Blacksburg,VA,37.2294,-80.4141,Montgomery
24064,Blue Ridge,VA,37.388542,-79.817178,Botetourt
24065,Boones Mill,VA,37.13313,-79.955554,Franklin
24066,Buchanan,VA,37.52844,-79.705287,Botetourt
24067,Callaway,VA,37.028495,-80.049592,Franklin
24068,Christiansburg,VA,37.129722,-80.409167,Montgomery
24069,Cascade,VA,36.592697,-79.657438,Pittsylvania
24070,Catawba,VA,37.369649,-80.128384,Roanoke
24072,Check,VA,37.032642,-80.236747,Floyd
24073,Christiansburg,VA,37.135286,-80.418774,Montgomery
24076,Claudville,VA,36.583899,-80.444179,Patrick
24077,Cloverdale,VA,37.366293,-79.912765,Botetourt
24078,Collinsville,VA,36.72379,-79.914192,Henry
24079,Copper Hill,VA,37.055568,-80.152469,Floyd
24082,Critz,VA,36.621059,-80.129765,Patrick
24083,Daleville,VA,37.41253,-79.921095,Botetourt
24084,Dublin,VA,37.098879,-80.669696,Pulaski
24085,Eagle Rock,VA,37.666727,-79.817215,Botetourt
24086,Eggleston,VA,37.290576,-80.652758,Giles
24087,Elliston,VA,37.212651,-80.249658,Montgomery
24088,Ferrum,VA,36.916834,-80.034923,Franklin
24089,Fieldale,VA,36.706414,-79.965245,Henry
24090,Fincastle,VA,37.491099,-79.851116,Botetourt
24091,Floyd,VA,36.919523,-80.319054,Floyd
24092,Glade Hill,VA,37.016866,-79.776271,Franklin
24093,Glen Lyn,VA,37.366853,-80.863358,Giles
24095,Goodview,VA,37.347167,-79.726284,Bedford
24101,Hardy,VA,37.214473,-79.812661,Franklin
24102,Henry,VA,36.839322,-79.99036,Franklin
24104,Huddleston,VA,37.144155,-79.491017,Bedford
24105,Indian Valley,VA,36.898993,-80.57571,Floyd
24111,Mc Coy,VA,37.236944,-80.596111,Montgomery
24112,Martinsville,VA,36.687067,-79.869136,Martinsville City
24113,Martinsville,VA,36.6803,-79.8537,Martinsville City
24114,Martinsville,VA,36.6803,-79.8537,Martinsville City
24115,Martinsville,VA,36.6803,-79.8537,Martinsville City
24120,Meadows Of Dan,VA,36.72504,-80.402227,Patrick
24121,Moneta,VA,37.178383,-79.652111,Bedford
24122,Montvale,VA,37.40696,-79.717462,Bedford
24124,Narrows,VA,37.319846,-80.85485,Giles
24126,Newbern,VA,37.073333,-80.690833,Pulaski
24127,New Castle,VA,37.487132,-80.17042,Craig
24128,Newport,VA,37.306852,-80.50992,Giles
24129,New River,VA,37.133333,-80.591667,Pulaski
24130,Oriskany,VA,37.616389,-79.983889,Botetourt
24131,Paint Bank,VA,37.574482,-80.254436,Craig
24132,Parrott,VA,37.205,-80.615833,Pulaski
24133,Patrick Springs,VA,36.674435,-80.138769,Patrick
24134,Pearisburg,VA,37.304121,-80.726703,Giles
24136,Pembroke,VA,37.33027,-80.615507,Giles
24137,Penhook,VA,36.920125,-79.664493,Franklin
